id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back
1588296991,15291,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,WELLESLEY AVE,UNNAMED83D WAY
86164627,16588,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,UNNAMED83D WAY,WAYNE RD
1909681064,170,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,HIGH PARK PL,CALLOWHILL ST
1461301032,17653,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,HAMPTON ST,WELLSTON WAY
263240395,17752,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,ELGIN ST,GRAFTON ST
1094125234,5063,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,GRAFTON ST,BRYANT ST
1908488578,5123,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,BRYANT CT,HAMPTON ST
54053124,7030,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,BRYANT ST,BRYANT CT
1243513930,8398,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N HIGHLAND AVE,2018,,JACKSON ST,STANTON AVE
1572172877,872,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,HERMITAGE ST,FLETCHER WAY
490413627,11859,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,KINCAID ST,JORDAN WAY
2031112978,18932,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,JORDAN WAY,BROAD ST
1583166510,245,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,DEARBORN ST,GEM WAY
989638650,2557,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,GEM WAY,PENN AVE
63627454,7091,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,ALHAMBRA WAY,DEARBORN ST
1317381885,7284,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,N WINEBIDDLE ST,2018,,BROAD ST,ALHAMBRA WAY
2009908464,15186,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,SEMPLE ST,2018,,CABLE WAY,CABLE PL
662146452,16346,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,SEMPLE ST,2018,,CABLE PL,WARD ST
977146893,3649,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,SEMPLE ST,2018,,WARD ST,URIE WAY
470014819,993,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Planned,SEMPLE ST,2018,,URIE WAY,BATES ST
1526753542,13124,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,COVODE ST,HEMPSTEAD ST
585379788,15924,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,POCUSSETT ST,MELVIN ST
179982409,18947,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,HOBART ST,BEACON ST
920196392,667,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,MELVIN ST,PHILLIPS AVE
1537927873,7927,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,PHILLIPS AVE,COVODE ST
443760369,9266,"Mill and Overlay 4"" (Primary)",Part of 2018 Paving Program Utility Coordination.,Completed,WIGHTMAN ST,2018,2019-04-05,HEMPSTEAD ST,HOBART ST
706852466,1916,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,47TH ST,2018,2019-01-11,LYCURGUS WAY,PLUMMER ST
2062094838,19461,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,47TH ST,2018,2019-01-11,MODOC WAY,BLACKBERRY WAY
1158111750,19462,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,47TH ST,2018,2019-01-11,EDEN WAY,LYCURGUS WAY
560999571,4436,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,47TH ST,2018,,BUTLER ST,EDEN WAY
961711516,9235,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,47TH ST,2018,2019-01-11,PLUMMER ST,MODOC WAY
117523737,13027,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,49TH ST,2018,2019-01-11,BUTLER ST,BLACKBERRY WAY
558770259,17883,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,49TH ST,2018,2019-01-11,BLACKBERRY WAY,HATFIELD ST
1827344605,4746,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,49TH ST,2018,2019-01-11,PLUM WAY,HARRISON ST
2018792898,7078,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,49TH ST,2018,2019-01-11,HATFIELD ST,PLUM WAY
1134979656,14853,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,AMABELL ST,2018,,VIRGINIA AVE,W SYCAMORE ST
1355090256,15749,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,AMABELL ST,2018,,W SYCAMORE ST,GRANDVIEW AVE
940468271,14982,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,BONVUE ST,2018,,ZOLIUM ST,CAPUS WAY
1616323646,18696,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,BONVUE ST,2018,,DEAD END,ZOLIUM ST
249575987,8118,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,BONVUE ST,2018,,CAPUS WAY,BIJOU WAY
1180860065,8946,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,BONVUE ST,2018,,BIJOU WAY,FRANKLIN RD
1626854276,13155,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,CAPERTON ST,2018,,FORDYCE ST,AMBROSE ST
1383462455,9431,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,CAPERTON ST,2018,,CONNISTON AVE,FORDYCE ST
1376633351,8268,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,CLARENCE ST,2018,,WELL ST,GREENLEAF ST
388895710,18444,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,COWAN ST,2018,,DILWORTH ST,NORTON WAY
1750998821,425,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,COWAN ST,2018,,PROSPECT ST,DILWORTH ST
31545917,6471,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,COWAN ST,2018,,SOUTHERN AVE,GREENBUSH ST
594899052,696,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,COWAN ST,2018,,NORTON WAY,SOUTHERN AVE
417039171,15144,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,DILWORTH ST,2018,,GRAY ST,COWAN ST
1895844691,6269,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,DILWORTH ST,2018,,NATCHEZ ST,KUHN ST
348922647,7602,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,DILWORTH ST,2018,,KUHN ST,PROSPECT ST
1321651720,13315,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,ESTELLA AVE,2018,,EUREKA ST,IBERIA ST
282539890,4758,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,ESTELLA AVE,2018,,WINTON ST,EUREKA ST
1417856639,14498,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,EXCELSIOR ST,2018,,PETREL WAY,PEDRO WAY
66024577,15327,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,EXCELSIOR ST,2018,,MILLBRIDGE ST,PETREL WAY
2065237205,5554,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,EXCELSIOR ST,2018,,ALLEN ST,MILLBRIDGE ST
1554513891,7867,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,EXCELSIOR ST,2018,,PEDRO WAY,BELTZHOOVER AVE
775248189,14145,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,FIRST AVE,2018,,WOOD ST,MARKET ST
964631901,16567,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,FIRST AVE,2018,,SMITHFIELD ST,WOOD ST
1347522410,14819,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,FLETCHER WAY,2018,,N LANG AVE,N MURTLAND ST
1928973360,17990,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,FORDYCE ST,2018,,CALLE AVE,ROSETON AVE
1216085967,9319,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,FORDYCE ST,2018,,ROSETON AVE,CAPERTON ST
1836394673,2835,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,GRAY ST,2018,,DILWORTH ST,NORTON ST
619422525,8480,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,GRAY ST,2018,,NORTON ST,SOUTHERN AVE
1568146904,12046,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,EDITH ST,ORLENA WAY
1686295195,12324,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,AUGUSTA ST,HALFWAY WAY
1975620631,1658,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,ORLENA WAY,AUGUSTA ST
1205460258,6219,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,CROOKED WAY,EDITH ST
622509606,8491,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,SHALER ST,CLARENCE ST
511051665,9012,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,GREENLEAF ST,2018,2019-03-21,CLARENCE ST,CROOKED WAY
1421545645,1404,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,HAMLET ST,2018,2018-11-13,OPHELIA ST,LAWN ST
937391039,15887,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,HAMLET ST,2018,2018-11-13,BLVD OF THE ALLIES,OPHELIA ST
1357799337,15995,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,HAMLET ST,2018,2018-11-13,CRAFT AVE,BLVD OF THE ALLIES
1913510418,3748,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HERMITAGE ST,2018,,N MURTLAND ST,DEAD END
2033625670,12940,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HOME ST,2018,,BUTLER ST,EDEN WAY
118119111,18905,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HOME ST,2018,,EDEN WAY,LYCURGUS WAY
801839807,221,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HOME ST,2018,,PLUMMER ST,MODOC WAY
1387853279,2630,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HOME ST,2018,,MODOC WAY,HATFIELD ST
246612395,8988,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,HOME ST,2018,,LYCURGUS WAY,PLUMMER ST
409107000,1522,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LADOGA ST,2018,,MIDDLETOWN RD,WELLER ST
1320853049,16322,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LADOGA ST,2018,,WELLER ST,KATHY DR
1270626900,5352,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LADOGA ST,2018,,KATHY DR,BERRY ST
419948924,1485,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LANDIS ST,2018,,THORNTON ST,SHERWOOD AVE
1753476738,16315,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LANDIS ST,2018,,ASHLYN ST,THORNTON ST
2096123702,15992,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,LOWEN ST,2018,,BELONDA ST,GRACE ST
542524231,1636,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,MAHON ST,2018,2018-11-13,CHAUNCEY ST,SOHO ST
960364164,10338,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,MARIPOE ST,2018,,S MILLVALE AVE,MAY WAY
592789624,17154,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,MARIPOE ST,2018,,MAY WAY,ENFIELD ST
2034021597,17998,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,MIRROR ST,2018,,WINDSOR ST,WELFER ST
1532924313,18344,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,MIRROR ST,2018,,WELFER ST,KENNEBEC ST
48412223,11863,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,CHAUCER ST,SAXON WAY
807558021,13287,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,SAXON WAY,UPLAND ST
1887081795,3674,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,MT VERNON ST,KEDRON ST
812605269,4068,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,KEDRON ST,HERMITAGE ST
1987347010,8707,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,N MURTLAND ST,2018,,UPLAND ST,MT VERNON ST
1619032955,10565,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,PHILLIPS AVE,2018,2018-11-16,MURRAY AVE,MELVIN ST
1119729250,18952,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,PHILLIPS AVE,2018,2018-11-16,MELVIN ST,WIGHTMAN ST
269817479,11744,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PLYMOUTH ST,2018,,BASIL WAY,GILMARTIN ST
1562199941,15738,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PLYMOUTH ST,2018,,WELL ST,BASIL WAY
10186314,1617,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PLYMOUTH ST,2018,,VIRGINIA AVE,W SYCAMORE ST
563392008,27,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PLYMOUTH ST,2018,,TRIMONT LN,GRANDVIEW AVE
1076289196,3607,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PLYMOUTH ST,2018,,GILMARTIN ST,TRIMONT LN
1034824631,7360,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Canceled,PLYMOUTH ST,2018,2018-11-16,W SYCAMORE ST,WELL ST
132742825,10799,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PROSPECT ST,2018,,NORTON WAY,SOUTHERN AVE
1436203445,11160,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PROSPECT ST,2018,,HALPIN ST,NORTON WAY
1785939355,11584,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,PROSPECT ST,2018,,COWAN ST,HALPIN ST
1192971051,13708,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,RICHARD WAY,2018,,VINCETON ST,DEAD END
419688673,16935,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,RICHARD WAY,2018,,MENLO ST,VINCETON ST
2064082221,2849,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,RUXTON ST,2018,2019-03-21,CRAIGHEAD ST,ESTELLA AVE
468709170,15022,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SAMPSONIA ST,2018,,MONTEREY ST,SHERMAN AVE
1785670507,6767,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SAMPSONIA WAY,2018,,FIREMAN WAY,REDDOUR ST
486933886,9398,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SAMPSONIA WAY,2018,,ARCH ST,FIREMAN WAY
1585537178,16844,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SHADY AVE,2018,,BEECHWOOD BLVD,LUDWICK ST
463550048,17471,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SHADY AVE,2018,,LUDWICK ST,LANDVIEW RD
1634518050,3067,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Planned,SHADY AVE,2018,,LANDVIEW RD,CRYSTAL WAY
1828913872,14385,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,TESLA ST,2018,2018-11-16,KILBOURNE ST,CLARION ST
775764415,15601,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,TESLA ST,2018,2018-11-16,PRESCOTT ST,CLARION ST
1103617566,16596,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,TESLA ST,2018,2018-11-16,INDUS ST,UNNAMED55S WAY
665687725,17308,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,TESLA ST,2018,2018-11-16,PRESCOTT ST,INDUS ST
1103457058,18804,"Mill and Overlay 3.5"" (Secondary/Tertiary)",Part of 2018 Paving Program Utility Coordination.,Completed,TESLA ST,2018,2018-11-16,UNNAMED55S WAY,BLACKSTONE ST
